fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"313","174295028886000255","174","295","028886","00","0255",SO,GRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","432",AVENIDA CARLOS BARBOSA SANTOS,"888","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"322","138257036056000141","138","257","036056","00","0141",GU,LAJ,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","421","422",RUA GUABIROBA DE MINAS,"785","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"328","170175040100000055","170","175","040100","00","0055",BT,MOR,"2",S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","5741","3000",RUA PASQUALE GALLUPI,"7","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"330","199017041157000063","199","017","041157","00","0063",LA,JAG,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1643","1886",AV CANDIDO PORTINARI,"459","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"338","149088047520000043","149","088","047520","00","0043",SM,SMT,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","219","330",AVENIDA LUIS PIRES DE MINAS,"547","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"351","166055060909000082","166","055","060909","00","0082",CL,CRE,"2",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","306","360",RUA PAULINO VITAL DE MORAIS,"115","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"375","162053092207000018","162","053","092207","00","0018",SO,CDU,"1",S,S,ZEUa,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1160","1105",AVENIDA INTERLAGOS,"6533","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"380","143069095800000084","143","069","095800","00","0084",PE,AAL,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2297","1144",AVENIDA ITAQUERA,"2975","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTR,"2021","0",,
"385","161127099970000020","161","127","099970","00","0020",AD,PDR,"1",S,S,ZERa,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1918",RUA DOUTOR JOSE SILVIO DE CAMARGO,"3","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"399","299067114391000687","299","067","114391","00","0687",PI,IBI,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2500",RUA SANTA JUSTINA,"106","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"402","175129118540000074","175","129","118540","00","0074",SO,GRA,"1",S,S,ZEUPa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","310","336",RUA EURICO DIAS BAPTISTA,"49","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"405","302015119520000033","302","015","119520","00","0033",IP,IPI,"2",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","528","528",RUA ALM LOBO,"1403","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"407","182016124036000055","182","016","124036","00","0055",MB,JDA,"3",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","430","479",ESTRADA MBOI MIRIM,"4664","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"408","179002124036000196","179","002","124036","00","0196",MB,JDA,"1",S,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1800","1176",ESTRADA MBOI MIRIM,"6055","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"410","196018127558003147","196","018","127558","00","3147",MO,BEL,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","5293","5130",RUA MANUEL RAMOS PAIVA,"70","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTR,"2021","0",,
"412","133282129933000128","133","282","129933","00","0128",MP,JDH,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","558",RUA DIOGO DA COSTA TAVARES,"9","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"414","145149132942000193","145","149","132942","00","0193",IQ,PQC,"1",S,S,ZCa,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","445","941",AVENIDA MARIA LUIZA AMERICANO,"100","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"420","181117143057010000","181","117","143057","01","0000",CL,CRE,"1",S,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","24200",RUA LUIS DE OLIVEIRA,"260","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","1",,
"426","140239145688000037","140","239","145688","00","0037",IQ,ITQ,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","900","512",RUA NICOLAU CAMPANELLA,"20","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"435","157079152390000013","157","079","152390","00","0013",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5984",AVENIDA DOS OURIVES,"951","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"436","157079152390000015","157","079","152390","00","0015",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","7758",AVENIDA DOS OURIVES,"679","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"437","157079152390000014","157","079","152390","00","0014",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","8681",AVENIDA DOS OURIVES,"951","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"438","157079152390000016","157","079","152390","00","0016",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,ZEIS-1,"0",,,"0","0",QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","3751",AVENIDA DOS OURIVES,"710","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"445","163257155071000261","163","257","155071","00","0261",SO,CDU,"2",S,S,ZEUa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1276","1103",AVENIDA SEN TEOTONIO VILELA,"3485","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"452","160038167380000055","160","038","167380","00","0055",BT,RPE,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","897","823",RUA TASSELLI UGO,"35","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"478","304063193305000114","304","063","193305","00","0114",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","767","675",RUA DOS NAUTICOS,"140","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTR,"2021","0",,
"488","173272205265000087","173","272","205265","00","0087",AD,PDR,"1",S,S,ZCa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1520","800",RUA DOS CALANGOS,"147","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"490","142101212539000041","142","101","212539","00","0041",IQ,ITQ,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","767",AVENIDA AGUIA DE HAIA,"1218","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"491","185090218774000096","185","090","218774","00","0096",BT,RTA,"1",S,S,ZMa,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","850","840",RUA MAJOR WALTER CARLSON,"50","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"492","147327238260001437","147","327","238260","00","1437",IQ,CLD,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","490","500",RUA CAETANO BASSO,"377","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"493","145149245666000191","145","149","245666","00","0191",IQ,PQC,"1",S,S,ZCa,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","778","778",RUA GUERRA DE AGUIAR,"270","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"494","263022251119000022","263","022","251119","00","0022",PA,PLH,"1",S,S,ZER-1,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","1008",RUA LUCIO RANGEL,"12","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"495","269008251968000026","269","008","251968","00","0026",SO,GRA,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"11",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","280","2514",RUA SANTA LUCIA DO BORORE,"115","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"497","191069276057000048","191","069","276057","00","0048",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","550","326",RUA FORTUNATO DEVOTO,"37","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTR,"2021","0",,
"499","199114332348000018","199","114","332348","00","0018",LA,JAG,"2",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1198","3112",AVENIDA MARGINAL DIREITA DO TIETE,"2052","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"500","169096346829000013","169","096","346829","00","0013",CL,CLM,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","970","933",ESTRADA DO CAMPO LIMPO,"4514","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"501","171038347787020000","171","038","347787","02","0000",BT,VSO,"3",S,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3357",RUA CRITIOS,"147","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","1",,
"502","180084356638000060","180","084","356638","00","0060",MB,JDA,"2",S,S,ZEUPa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2148","716",RUA ALBERTO BORGES SOVERAL,"3","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"507","186046451410000021","186","046","451410","00","0021",BT,RTA,"2",S,S,ZMISa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","900","204",TRAVESSA ARROIO ESTANCIA,"11","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"508","157096518832050000","157","096","518832","05","0000",IP,SAC,,S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","9770",RUA DOS CARIRIS NOVOS,"225","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","1",,
"509","157096518832060000","157","096","518832","06","0000",IP,SAC,,S,S,ZEIS-1,"0",,,"0","0",S,ZM,"0",,,"0","0",ZEIS-2,"0",,,"0","0",QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0","0","18259",RUA FARID MIGUEL HADDAD,"235","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","1",,
"511","178039601047000035","178","039","601047","00","0035",SO,CDU,"1",S,S,ZEUa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","800","768",RUA ELVIRA GARRELI WAFAE,"355","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"512","145149606758000190","145","149","606758","00","0190",IQ,PQC,"1",S,S,ZCa,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","566","631",AVENIDA AFONSO DE SAMPAIO E SOUSA,"2366","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"513","145149606758000192","145","149","606758","00","0192",IQ,PQC,"2",S,S,ZCa,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1200","967",AVENIDA AFONSO DE SAMPAIO E SOUSA,"2400","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"514","174079625973000030","174","079","625973","00","0030",SO,GRA,"1",S,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","330","350",RUA VINCENZO BELLINI,"79","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"516","174050661694000151","174","050","661694","00","0151",SO,GRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","990","1506",RUA ANACREONTE,"34","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"517","145113666262000108","145","113","666262","00","0108",IQ,PQC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","457","300",RUA ARANHA DE VASCONCELOS,"96","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"526","177150709247000005","177","150","709247","00","0005",SO,CDU,"2",S,S,ZEUa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2537","715",RUA ACOR,"99","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"527","149127720038000021","149","127","720038","00","0021",SM,SMT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","320","2947",RUA ELOI MENDES,"215","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"528","134047760218000053","134","047","760218","00","0053",IT,VCR,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","693","777",RUA DOMINGUES VIDIGAL,"432","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","0",,
"529","178144763063000065","178","144","763063","00","0065",SO,CDU,"2",S,S,ZC-ZEIS,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","498","498",RUA ACACCIO FONTOURA,"738","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"530","184244763527000497","184","244","763527","00","0497",CL,CRE,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","800","504",RUA MANOEL FIALHO,"82","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"531","182084792950000021","182","084","792950","00","0021",MB,JDA,"1",S,S,ZEUPa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1862","654",RUA PIETRO DA MILANO,"55","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"532","182084792950000022","182","084","792950","00","0022",MB,JDA,"1",S,S,ZEUPa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1282","492",RUA PIETRO DA MILANO,"49","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"533","177154795232000064","177","154","795232","00","0064",SO,CDU,"2",S,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1600","1157",RUA MAXIMO PAULINO DOS REIS,"24","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,TERCEIRO QUADRIMESTR,"2021","0",,
"534","190087795569000501","190","087","795569","00","0501",PJ,JAR,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2500","1050",RUA CIPESTRE-DO-JAPAO,"2","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTR,"2021","0",,
"538","200040198994000019","200","040","198994","00","0019",BT,BUT,"2",S,S,ZCOR-2,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2129",AV VALDEMAR FERREIRA,,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
"539","200040198994000018","200","040","198994","00","0018",BT,BUT,"1",S,S,ZCOR-2,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2138",AV VALDEMAR FERREIRA,,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
"540","200040168521000015","200","040","168521","00","0015",BT,BUT,"2",S,S,ZER-1,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2150",RUA ROMAO GOMES,,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
"542","200040198994000017","200","040","198994","00","0017",BT,BUT,"1",S,S,ZCOR-2,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2138",AV VALDEMAR FERREIRA,,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
"543","200040168521000016","200","040","168521","00","0016",BT,BUT,"2",S,S,ZCOR-2,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2138",RUA ROMAO GOMES,,"2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTR,"2021","0",,
